customer_id,name,email,country
727,Customer 727,customer727@example.com,Australia
728,Customer 728,customer728@example.com,Canada
729,Customer 729,customer729@example.com,UK
730,Customer 730,customer730@example.com,Germany
731,Customer 731,customer731@example.com,India
732,Customer 732,customer732@example.com,USA
733,Customer 733,customer733@example.com,Australia
734,Customer 734,customer734@example.com,Australia
735,Customer 735,customer735@example.com,Japan
736,Customer 736,customer736@example.com,Japan
737,Customer 737,customer737@example.com,Germany
738,Customer 738,customer738@example.com,Germany
739,Customer 739,customer739@example.com,India
740,Customer 740,customer740@example.com,Germany
741,Customer 741,customer741@example.com,UK
742,Customer 742,customer742@example.com,India
743,Customer 743,customer743@example.com,Australia
744,Customer 744,customer744@example.com,France
745,Customer 745,customer745@example.com,France
746,Customer 746,customer746@example.com,UK
747,Customer 747,customer747@example.com,Germany
748,Customer 748,customer748@example.com,India
749,Customer 749,customer749@example.com,Australia
750,Customer 750,customer750@example.com,India
751,Customer 751,customer751@example.com,Japan
752,Customer 752,customer752@example.com,India
753,Customer 753,customer753@example.com,France
754,Customer 754,customer754@example.com,USA
755,Customer 755,customer755@example.com,Canada
756,Customer 756,customer756@example.com,Japan
757,Customer 757,customer757@example.com,UK
758,Customer 758,customer758@example.com,USA
759,Customer 759,customer759@example.com,France
760,Customer 760,customer760@example.com,France
761,Customer 761,customer761@example.com,Australia
762,Customer 762,customer762@example.com,Canada
763,Customer 763,customer763@example.com,France
764,Customer 764,customer764@example.com,Germany
765,Customer 765,customer765@example.com,USA
766,Customer 766,customer766@example.com,France
767,Customer 767,customer767@example.com,India
768,Customer 768,customer768@example.com,France
769,Customer 769,customer769@example.com,Australia
770,Customer 770,customer770@example.com,Canada
771,Customer 771,customer771@example.com,Australia
772,Customer 772,customer772@example.com,India
773,Customer 773,customer773@example.com,UK
774,Customer 774,customer774@example.com,India
775,Customer 775,customer775@example.com,France
776,Customer 776,customer776@example.com,UK
777,Customer 777,customer777@example.com,India
778,Customer 778,customer778@example.com,India
779,Customer 779,customer779@example.com,Australia
780,Customer 780,customer780@example.com,Japan
781,Customer 781,customer781@example.com,UK
782,Customer 782,customer782@example.com,Germany
783,Customer 783,customer783@example.com,India
784,Customer 784,customer784@example.com,Germany
785,Customer 785,customer785@example.com,France
786,Customer 786,customer786@example.com,UK
787,Customer 787,customer787@example.com,Japan
788,Customer 788,customer788@example.com,France
789,Customer 789,customer789@example.com,France
790,Customer 790,customer790@example.com,USA
791,Customer 791,customer791@example.com,France
792,Customer 792,customer792@example.com,India
793,Customer 793,customer793@example.com,Canada
794,Customer 794,customer794@example.com,USA
795,Customer 795,customer795@example.com,USA
796,Customer 796,customer796@example.com,UK
797,Customer 797,customer797@example.com,USA
798,Customer 798,customer798@example.com,Canada
799,Customer 799,customer799@example.com,Germany
800,Customer 800,customer800@example.com,Canada
801,Customer 801,customer801@example.com,Australia
802,Customer 802,customer802@example.com,Germany
803,Customer 803,customer803@example.com,Japan
804,Customer 804,customer804@example.com,Japan
805,Customer 805,customer805@example.com,Japan
806,Customer 806,customer806@example.com,UK
807,Customer 807,customer807@example.com,UK
808,Customer 808,customer808@example.com,France
809,Customer 809,customer809@example.com,Germany
810,Customer 810,customer810@example.com,India
811,Customer 811,customer811@example.com,UK
812,Customer 812,customer812@example.com,Germany
813,Customer 813,customer813@example.com,Germany
814,Customer 814,customer814@example.com,Germany
815,Customer 815,customer815@example.com,USA
816,Customer 816,customer816@example.com,France
817,Customer 817,customer817@example.com,India
818,Customer 818,customer818@example.com,Germany
819,Customer 819,customer819@example.com,Canada
820,Customer 820,customer820@example.com,Japan
821,Customer 821,customer821@example.com,Japan
822,Customer 822,customer822@example.com,Australia
823,Customer 823,customer823@example.com,Japan
824,Customer 824,customer824@example.com,UK
825,Customer 825,customer825@example.com,Germany
826,Customer 826,customer826@example.com,Australia
827,Customer 827,customer827@example.com,UK
828,Customer 828,customer828@example.com,Japan
829,Customer 829,customer829@example.com,France
830,Customer 830,customer830@example.com,USA
831,Customer 831,customer831@example.com,Australia
832,Customer 832,customer832@example.com,France
833,Customer 833,customer833@example.com,Japan
834,Customer 834,customer834@example.com,UK
835,Customer 835,customer835@example.com,Germany
836,Customer 836,customer836@example.com,France
837,Customer 837,customer837@example.com,India
838,Customer 838,customer838@example.com,Canada
839,Customer 839,customer839@example.com,USA
840,Customer 840,customer840@example.com,UK
841,Customer 841,customer841@example.com,USA
842,Customer 842,customer842@example.com,Germany
843,Customer 843,customer843@example.com,France
844,Customer 844,customer844@example.com,India
845,Customer 845,customer845@example.com,UK
846,Customer 846,customer846@example.com,France
847,Customer 847,customer847@example.com,Germany
848,Customer 848,customer848@example.com,France
849,Customer 849,customer849@example.com,Canada
850,Customer 850,customer850@example.com,Australia
851,Customer 851,customer851@example.com,USA
852,Customer 852,customer852@example.com,Germany
853,Customer 853,customer853@example.com,UK
854,Customer 854,customer854@example.com,USA
855,Customer 855,customer855@example.com,Japan
856,Customer 856,customer856@example.com,USA
857,Customer 857,customer857@example.com,Germany
858,Customer 858,customer858@example.com,France
859,Customer 859,customer859@example.com,Japan
860,Customer 860,customer860@example.com,India
861,Customer 861,customer861@example.com,Australia
862,Customer 862,customer862@example.com,USA
863,Customer 863,customer863@example.com,Japan
864,Customer 864,customer864@example.com,Australia
865,Customer 865,customer865@example.com,Japan
866,Customer 866,customer866@example.com,Germany
867,Customer 867,customer867@example.com,France
868,Customer 868,customer868@example.com,USA
869,Customer 869,customer869@example.com,USA
870,Customer 870,customer870@example.com,Canada
871,Customer 871,customer871@example.com,UK
872,Customer 872,customer872@example.com,Canada
873,Customer 873,customer873@example.com,India
874,Customer 874,customer874@example.com,Japan
875,Customer 875,customer875@example.com,Germany
876,Customer 876,customer876@example.com,Canada
877,Customer 877,customer877@example.com,India
878,Customer 878,customer878@example.com,Canada
879,Customer 879,customer879@example.com,Japan
880,Customer 880,customer880@example.com,Australia
881,Customer 881,customer881@example.com,France
882,Customer 882,customer882@example.com,France
883,Customer 883,customer883@example.com,France
884,Customer 884,customer884@example.com,France
885,Customer 885,customer885@example.com,India
886,Customer 886,customer886@example.com,Germany
887,Customer 887,customer887@example.com,USA
888,Customer 888,customer888@example.com,Germany
889,Customer 889,customer889@example.com,Canada
890,Customer 890,customer890@example.com,Germany
891,Customer 891,customer891@example.com,Australia
892,Customer 892,customer892@example.com,France
893,Customer 893,customer893@example.com,Australia
894,Customer 894,customer894@example.com,Germany
895,Customer 895,customer895@example.com,UK
896,Customer 896,customer896@example.com,India
897,Customer 897,customer897@example.com,USA
898,Customer 898,customer898@example.com,Japan
899,Customer 899,customer899@example.com,Australia
900,Customer 900,customer900@example.com,Australia
901,Customer 901,customer901@example.com,Germany
902,Customer 902,customer902@example.com,UK
903,Customer 903,customer903@example.com,Japan
904,Customer 904,customer904@example.com,France
905,Customer 905,customer905@example.com,Canada
906,Customer 906,customer906@example.com,USA
907,Customer 907,customer907@example.com,Australia
908,Customer 908,customer908@example.com,UK
909,Customer 909,customer909@example.com,India
910,Customer 910,customer910@example.com,Germany
911,Customer 911,customer911@example.com,India
912,Customer 912,customer912@example.com,Japan
913,Customer 913,customer913@example.com,USA
914,Customer 914,customer914@example.com,USA
915,Customer 915,customer915@example.com,UK
916,Customer 916,customer916@example.com,USA
917,Customer 917,customer917@example.com,Canada
918,Customer 918,customer918@example.com,India
919,Customer 919,customer919@example.com,Canada
920,Customer 920,customer920@example.com,France
921,Customer 921,customer921@example.com,UK
922,Customer 922,customer922@example.com,Canada
923,Customer 923,customer923@example.com,France
924,Customer 924,customer924@example.com,France
925,Customer 925,customer925@example.com,India
926,Customer 926,customer926@example.com,Germany
927,Customer 927,customer927@example.com,France
928,Customer 928,customer928@example.com,Germany
929,Customer 929,customer929@example.com,UK
930,Customer 930,customer930@example.com,Australia
931,Customer 931,customer931@example.com,UK
932,Customer 932,customer932@example.com,Canada
933,Customer 933,customer933@example.com,Australia
934,Customer 934,customer934@example.com,Japan
935,Customer 935,customer935@example.com,India
936,Customer 936,customer936@example.com,France
937,Customer 937,customer937@example.com,France
938,Customer 938,customer938@example.com,India
939,Customer 939,customer939@example.com,India
940,Customer 940,customer940@example.com,UK
941,Customer 941,customer941@example.com,Canada
942,Customer 942,customer942@example.com,Germany
943,Customer 943,customer943@example.com,Germany
944,Customer 944,customer944@example.com,Canada
945,Customer 945,customer945@example.com,Germany
946,Customer 946,customer946@example.com,USA
947,Customer 947,customer947@example.com,USA
948,Customer 948,customer948@example.com,Japan
949,Customer 949,customer949@example.com,UK
950,Customer 950,customer950@example.com,Japan
951,Customer 951,customer951@example.com,Japan
952,Customer 952,customer952@example.com,UK
953,Customer 953,customer953@example.com,Germany
954,Customer 954,customer954@example.com,Canada
955,Customer 955,customer955@example.com,Japan
956,Customer 956,customer956@example.com,Canada
957,Customer 957,customer957@example.com,Australia
958,Customer 958,customer958@example.com,France
959,Customer 959,customer959@example.com,USA
960,Customer 960,customer960@example.com,USA
961,Customer 961,customer961@example.com,USA
962,Customer 962,customer962@example.com,Germany
963,Customer 963,customer963@example.com,Japan
964,Customer 964,customer964@example.com,Canada
965,Customer 965,customer965@example.com,France
966,Customer 966,customer966@example.com,USA
967,Customer 967,customer967@example.com,Germany
968,Customer 968,customer968@example.com,France
969,Customer 969,customer969@example.com,UK
970,Customer 970,customer970@example.com,Germany
971,Customer 971,customer971@example.com,Japan
972,Customer 972,customer972@example.com,Australia
973,Customer 973,customer973@example.com,Japan
974,Customer 974,customer974@example.com,India
975,Customer 975,customer975@example.com,India
976,Customer 976,customer976@example.com,Japan
977,Customer 977,customer977@example.com,UK
978,Customer 978,customer978@example.com,USA
979,Customer 979,customer979@example.com,India
980,Customer 980,customer980@example.com,Japan
981,Customer 981,customer981@example.com,Japan
982,Customer 982,customer982@example.com,India
983,Customer 983,customer983@example.com,India
984,Customer 984,customer984@example.com,USA
985,Customer 985,customer985@example.com,UK
986,Customer 986,customer986@example.com,Japan
987,Customer 987,customer987@example.com,India
988,Customer 988,customer988@example.com,Canada
989,Customer 989,customer989@example.com,Canada
990,Customer 990,customer990@example.com,India
991,Customer 991,customer991@example.com,Canada
992,Customer 992,customer992@example.com,France
993,Customer 993,customer993@example.com,Australia
994,Customer 994,customer994@example.com,Canada
995,Customer 995,customer995@example.com,Germany
996,Customer 996,customer996@example.com,Japan
997,Customer 997,customer997@example.com,Germany
998,Customer 998,customer998@example.com,Australia
999,Customer 999,customer999@example.com,Australia
1000,Customer 1000,customer1000@example.com,France
